#curie_map:
#  skos: http://www.w3.org/2004/02/skos/core#
#  semapv: https://w3id.org/semapv/vocab/
#  data_models: https://data.humantumoratlas.org/data_models/
#  htan2_data_model: https://data.humantumoratlas.org/htan2_data_model/
#mapping_set_id: https://github.com/ncihtan/htan-model-mappings/mappings/data_models_to_htan2_data_model/clinical_unmapped_source
#mapping_set_description: HTAN Phase 1 clinical fields with no equivalent in HTAN Phase 2 (ncihtan/data-models@v25.2.1 → ncihtan/htan2-data-model@v1.3.0)
#license: https://creativecommons.org/publicdomain/zero/1.0/
#mapping_date: 2026-03-16
subject_id	subject_label	subject_source	predicate_id	object_id	object_label	mapping_justification	confidence	comment
data_models:Melanoma Tier 3/Melanoma Specimen Clark Level Value	Melanoma Specimen Clark Level Value	Melanoma Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Melanoma Tier 3); HTAN2 does not include disease-specific tiers
data_models:Molecular Test/AA Change	AA Change	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Antigen	Antigen	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Blood Test Normal Range Lower	Blood Test Normal Range Lower	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Blood Test Normal Range Upper	Blood Test Normal Range Upper	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Cell Count	Cell Count	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Chromosome	Chromosome	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Clonality	Clonality	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Cytoband	Cytoband	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Histone Family	Histone Family	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Histone Variant	Histone Variant	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Intron	Intron	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Lab Tests for MMR Status	Lab Tests for MMR Status	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Laboratory Test	Laboratory Test	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Loci Abnormal Count	Loci Abnormal Count	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Loci Count	Loci Count	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Locus	Locus	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Mismatch Repair Mutation	Mismatch Repair Mutation	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Mismatch Repair System Status	Mismatch Repair System Status	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Mutational Signatures	Mutational Signatures	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Ploidy	Ploidy	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Second Exon	Second Exon	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Second Gene Symbol	Second Gene Symbol	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Specialized Molecular Test	Specialized Molecular Test	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Transcript	Transcript	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Molecular Test/Zygosity	Zygosity	Molecular Test	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Neuroblastoma and Glioma Tier 3/CNS Tumor Primary Anatomic Site	CNS Tumor Primary Anatomic Site	Neuroblastoma and Glioma Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Neuroblastoma and Glioma Tier 3); HTAN2 does not include disease-specific tiers
data_models:Neuroblastoma and Glioma Tier 3/Glioma Specific Metastasis Sites	Glioma Specific Metastasis Sites	Neuroblastoma and Glioma Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Neuroblastoma and Glioma Tier 3); HTAN2 does not include disease-specific tiers
data_models:Neuroblastoma and Glioma Tier 3/Glioma Specific Radiation Field	Glioma Specific Radiation Field	Neuroblastoma and Glioma Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Neuroblastoma and Glioma Tier 3); HTAN2 does not include disease-specific tiers
data_models:Neuroblastoma and Glioma Tier 3/Infra Tentorial Ependymoma Molecular Subgroup	Infra Tentorial Ependymoma Molecular Subgroup	Neuroblastoma and Glioma Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Neuroblastoma and Glioma Tier 3); HTAN2 does not include disease-specific tiers
data_models:Neuroblastoma and Glioma Tier 3/Neuroblastoma MYCN Gene Amplification Status	Neuroblastoma MYCN Gene Amplification Status	Neuroblastoma and Glioma Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Neuroblastoma and Glioma Tier 3); HTAN2 does not include disease-specific tiers
data_models:Neuroblastoma and Glioma Tier 3/Supra Tentorial Ependymoma Molecular Subgroup	Supra Tentorial Ependymoma Molecular Subgroup	Neuroblastoma and Glioma Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Neuroblastoma and Glioma Tier 3); HTAN2 does not include disease-specific tiers
data_models:Ovarian Cancer Tier 3/Ovarian Cancer Histologic Subtype	Ovarian Cancer Histologic Subtype	Ovarian Cancer Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Ovarian Cancer Tier 3); HTAN2 does not include disease-specific tiers
data_models:Ovarian Cancer Tier 3/Ovarian Cancer Platinum Status	Ovarian Cancer Platinum Status	Ovarian Cancer Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Ovarian Cancer Tier 3); HTAN2 does not include disease-specific tiers
data_models:Ovarian Cancer Tier 3/Ovarian Cancer Surgical Outcome	Ovarian Cancer Surgical Outcome	Ovarian Cancer Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Ovarian Cancer Tier 3); HTAN2 does not include disease-specific tiers
data_models:Pancreatic Cancer Tier 3/Pancreas Precancer Histopathologic Grade	Pancreas Precancer Histopathologic Grade	Pancreatic Cancer Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Pancreatic Cancer Tier 3); HTAN2 does not include disease-specific tiers
data_models:Pancreatic Cancer Tier 3/Pancreatic Duct Final Pathology Type	Pancreatic Duct Final Pathology Type	Pancreatic Cancer Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Pancreatic Cancer Tier 3); HTAN2 does not include disease-specific tiers
data_models:Pancreatic Cancer Tier 3/Pancreatic IPMN Pathology Epithelial Subtype	Pancreatic IPMN Pathology Epithelial Subtype	Pancreatic Cancer Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Pancreatic Cancer Tier 3); HTAN2 does not include disease-specific tiers
data_models:Patient/Acute Lymphoblastic Leukemia Tier 3	Acute Lymphoblastic Leukemia Tier 3	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Patient/Alive	Alive	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Patient/Breast Cancer Tier 3	Breast Cancer Tier 3	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Patient/Clinical Data Tier 2	Clinical Data Tier 2	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Patient/Colorectal Cancer Tier 3	Colorectal Cancer Tier 3	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Patient/Days to Precancer Case Designation	Days to Precancer Case Designation	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Patient/Days to Vital Status Reference	Days to Vital Status Reference	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Patient/Lung Cancer Tier 3	Lung Cancer Tier 3	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Patient/Melanoma Tier 3	Melanoma Tier 3	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Patient/Neuroblastoma and Glioma Tier 3	Neuroblastoma and Glioma Tier 3	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Patient/Ovarian Cancer Tier 3	Ovarian Cancer Tier 3	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Patient/Pancreatic Cancer Tier 3	Pancreatic Cancer Tier 3	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Patient/Participant Vital Status Update	Participant Vital Status Update	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Patient/Precancer Case	Precancer Case	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Patient/Precancer Diagnosis	Precancer Diagnosis	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Patient/Prostate Cancer Tier 3	Prostate Cancer Tier 3	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Patient/SRRS Clinical Data Tier 2	SRRS Clinical Data Tier 2	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Patient/Sarcoma Tier 3	Sarcoma Tier 3	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Patient/Start Days from Index	Start Days from Index	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Patient/Stop Days from Index	Stop Days from Index	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Patient/WHO Precursor Lesion Code	WHO Precursor Lesion Code	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Patient/Yes - Precancer Case	Yes - Precancer Case	Patient	skos:noMappingFound			semapv:LogicalReasoning	0.0	Structural/derived field in Patient class; not carried forward to HTAN2
data_models:Prostate Cancer Tier 3/Additonal Findings Uninvolved Prostate	Additonal Findings Uninvolved Prostate	Prostate Cancer Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Prostate Cancer Tier 3); HTAN2 does not include disease-specific tiers
data_models:Prostate Cancer Tier 3/Location Extent Extraprostatic Extension	Location Extent Extraprostatic Extension	Prostate Cancer Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Prostate Cancer Tier 3); HTAN2 does not include disease-specific tiers
data_models:Prostate Cancer Tier 3/Location Nature Positive Margins	Location Nature Positive Margins	Prostate Cancer Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Prostate Cancer Tier 3); HTAN2 does not include disease-specific tiers
data_models:Prostate Cancer Tier 3/Prostate Cancer Cytologic Morphologic Subtypes	Prostate Cancer Cytologic Morphologic Subtypes	Prostate Cancer Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Prostate Cancer Tier 3); HTAN2 does not include disease-specific tiers
data_models:Prostate Cancer Tier 3/Prostate Cancer Local Extent	Prostate Cancer Local Extent	Prostate Cancer Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Prostate Cancer Tier 3); HTAN2 does not include disease-specific tiers
data_models:Prostate Cancer Tier 3/Prostate Carcinoma Histologic Type	Prostate Carcinoma Histologic Type	Prostate Cancer Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Prostate Cancer Tier 3); HTAN2 does not include disease-specific tiers
data_models:Prostate Cancer Tier 3/Seminal Vesicle Invasion	Seminal Vesicle Invasion	Prostate Cancer Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Prostate Cancer Tier 3); HTAN2 does not include disease-specific tiers
data_models:Sarcoma Tier 3/Sarcoma Diagnosis Classification Category	Sarcoma Diagnosis Classification Category	Sarcoma Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Sarcoma Tier 3); HTAN2 does not include disease-specific tiers
data_models:Sarcoma Tier 3/Sarcoma Subtype	Sarcoma Subtype	Sarcoma Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Sarcoma Tier 3); HTAN2 does not include disease-specific tiers
data_models:Sarcoma Tier 3/Sarcoma Tumor Extension Type	Sarcoma Tumor Extension Type	Sarcoma Tier 3	skos:noMappingFound			semapv:LogicalReasoning	0.0	Cancer-type-specific field (Sarcoma Tier 3); HTAN2 does not include disease-specific tiers
data_models:Therapy/Chemo Concurrent to Radiation	Chemo Concurrent to Radiation	Therapy	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Therapy/Concomitant Medication Received Type	Concomitant Medication Received Type	Therapy	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Therapy/Immunosuppression	Immunosuppression	Therapy	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Therapy/Prior Sites of Radiation	Prior Sites of Radiation	Therapy	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Therapy/Reason Treatment Ended	Reason Treatment Ended	Therapy	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Therapy/Treatment Arm	Treatment Arm	Therapy	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Therapy/Treatment Dose	Treatment Dose	Therapy	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Therapy/Treatment Dose Units	Treatment Dose Units	Therapy	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Therapy/Treatment Effect	Treatment Effect	Therapy	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Therapy/Treatment Effect Indicator	Treatment Effect Indicator	Therapy	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Therapy/Treatment Frequency	Treatment Frequency	Therapy	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
data_models:Therapy/Treatment or Therapy	Treatment or Therapy	Therapy	skos:noMappingFound			semapv:LogicalReasoning	0.0	No equivalent field in HTAN2 clinical model
